,Julian Day,Julian Day QC,Latitude,Longitude,Position QC,Pressure,Pressure QC,Temperature Adjusted,Temperature Adjusted QC,Temperature,Temperature QC,Salinity Adjusted,Salinity Adjusted QC,Salinity,Salinity QC,Oxygen,Oxygen QC,Nitrate,Nitrate QC,pH,pH QC,Yearday
295906,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1299.6500244140625,1.0,2.753421338427731,1.0,2.8434998989105225,1.0,34.73693764494148,1.0,34.56890106201172,1.0,169.11680603027344,1.0,33.618560791015625,1.0,7.838386535644531,1.0,974.0986342621096
295907,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1399.27001953125,1.0,2.6433177630487523,1.0,2.740600109100342,1.0,34.77566251839176,1.0,34.607200622558594,1.0,169.6121063232422,1.0,33.43570327758789,1.0,7.838744640350342,1.0,974.0986342621096
295908,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1499.2999267578125,1.0,2.5429072704826727,1.0,2.6475000381469727,1.0,34.80998240464662,1.0,34.64120101928711,1.0,171.6143341064453,1.0,32.798282623291016,1.0,7.843348026275635,1.0,974.0986342621096
295909,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1598.8900146484375,1.0,2.4688926989867666,1.0,2.5810999870300293,1.0,34.841672972872594,1.0,34.67259979248047,1.0,174.68057250976562,1.0,32.278011322021484,1.0,7.850849628448486,1.0,974.0986342621096
295910,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1699.02001953125,1.0,2.370730610538828,1.0,2.490299940109253,1.0,34.87226082790907,1.0,34.70289993286133,1.0,178.1825408935547,1.0,31.717912673950195,1.0,7.8559956550598145,1.0,974.0986342621096
295911,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1798.02001953125,1.0,2.293913864069405,1.0,2.4210000038146973,1.0,34.89471032193139,1.0,34.725101470947266,1.0,182.2476043701172,1.0,30.9725341796875,1.0,7.863757610321045,1.0,974.0986342621096
295912,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1898.989990234375,1.0,2.2225876929939066,1.0,2.3573999404907227,1.0,34.90821882820457,1.0,34.738399505615234,1.0,185.0201416015625,1.0,30.88076400756836,1.0,7.868492126464844,1.0,974.0986342621096
295913,2021-09-01 02:22:02.000246272,1,-46.667,83.038,1,1999.489990234375,1.0,2.1529535392993187,1.0,2.2955000400543213,1.0,34.91801224111244,1.0,34.74800109863281,1.0,187.2069549560547,1.0,30.49727439880371,1.0,7.870914936065674,1.0,974.0986342621096
295924,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,8.450000762939453,1.0,9.023643378493398,8.0,9.026610374450684,8.0,34.71974003202229,8.0,34.55615234375,8.0,267.0453796386719,1.0,15.396571159362793,1.0,8.024760246276855,1.0,984.1417245411644
295928,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,15.369999885559082,1.0,9.052751047212192,8.0,9.056550025939941,8.0,34.72477995839993,8.0,34.561309814453125,8.0,266.5409851074219,1.0,15.506879806518555,1.0,8.023492813110352,1.0,984.1417245411644
295933,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,22.09000015258789,1.0,9.082390675296786,8.0,9.087015151977539,8.0,34.73045664816605,8.0,34.56700134277344,8.0,266.2508850097656,1.0,15.400986671447754,1.0,8.023594856262207,1.0,984.1417245411644
295937,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,29.260000228881836,1.0,9.074417568261943,8.0,9.079800605773926,8.0,34.729650426658935,8.0,34.566001892089844,8.0,266.2724304199219,1.0,15.482980728149414,1.0,8.02186107635498,1.0,984.1417245411644
295942,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,36.380001068115234,1.0,9.08292777512551,8.0,9.089119911193848,8.0,34.73184784263745,8.0,34.56816101074219,8.0,266.1327819824219,1.0,15.355372428894043,1.0,8.023262023925781,1.0,984.1417245411644
295946,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,43.61000061035156,1.0,9.080614455829652,8.0,9.087575912475586,8.0,34.73114861991972,8.0,34.56745147705078,8.0,266.29327392578125,1.0,15.434029579162598,1.0,8.02257251739502,1.0,984.1417245411644
295951,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,50.12000274658203,1.0,9.10628766893834,8.0,9.114060401916504,8.0,34.736772668909055,8.0,34.57303237915039,8.0,265.86614990234375,1.0,15.400683403015137,1.0,8.024396896362305,1.0,984.1417245411644
295955,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,56.90999984741211,1.0,9.111470912264803,8.0,9.119999885559082,8.0,34.737757139316926,8.0,34.57400131225586,8.0,265.73101806640625,1.0,15.43074893951416,1.0,8.024344444274902,1.0,984.1417245411644
295959,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,63.30999755859375,1.0,9.10840847765752,8.0,9.11762523651123,8.0,34.737391847743645,8.0,34.57362747192383,8.0,265.8304748535156,1.0,15.339698791503906,1.0,8.023764610290527,1.0,984.1417245411644
295963,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,69.47999572753906,1.0,9.105414226767603,8.0,9.115289688110352,8.0,34.73677322245077,8.0,34.573001861572266,8.0,265.8846130371094,1.0,15.384303092956543,1.0,8.023259162902832,1.0,984.1417245411644
295967,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,75.91999816894531,1.0,9.104423953475033,8.0,9.114999771118164,8.0,34.73678360617783,8.0,34.573001861572266,8.0,265.8043518066406,1.0,15.294193267822266,1.0,8.024394989013672,1.0,984.1417245411644
295972,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,82.73999786376953,1.0,9.100955037165141,8.0,9.112259864807129,8.0,34.73611791446313,8.0,34.57231903076172,8.0,265.8371887207031,1.0,15.324027061462402,1.0,8.023082733154297,1.0,984.1417245411644
295976,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,89.22000122070312,1.0,9.096014797677054,8.0,9.107999801635742,8.0,34.73481123894988,8.0,34.57099914550781,8.0,265.83953857421875,1.0,15.332114219665527,1.0,8.025775909423828,1.0,984.1417245411644
295980,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,95.07999420166016,1.0,9.077979065514242,8.0,9.090529441833496,8.0,34.73130268700124,8.0,34.56748962402344,8.0,266.0565490722656,1.0,15.423728942871094,1.0,8.02617073059082,1.0,984.1417245411644
295984,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,101.04999542236328,1.0,9.098612519278873,8.0,9.111889839172363,8.0,34.73482759377498,8.0,34.570980072021484,8.0,265.8772277832031,1.0,15.395712852478027,1.0,8.025115966796875,1.0,984.1417245411644
295990,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,111.38999938964844,1.0,9.127453924587275,8.0,9.142019271850586,8.0,34.742582729890195,8.0,34.578670501708984,8.0,265.5365295410156,1.0,15.171510696411133,1.0,8.023744583129883,1.0,984.1417245411644
295996,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,121.81999969482422,1.0,9.156676332804869,8.0,9.172520637512207,8.0,34.74885100473423,8.0,34.58488082885742,8.0,265.2259216308594,1.0,15.232503890991211,1.0,8.025155067443848,1.0,984.1417245411644
296002,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,131.67999267578125,1.0,9.159428819080185,8.0,9.176380157470703,8.0,34.749999526364356,8.0,34.58599853515625,8.0,265.1398010253906,1.0,15.234097480773926,1.0,8.024625778198242,1.0,984.1417245411644
296008,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,141.45999145507812,1.0,9.158961701455029,8.0,9.177000045776367,8.0,34.750598705824686,8.0,34.586570739746094,8.0,265.12542724609375,1.0,15.170955657958984,1.0,8.024995803833008,1.0,984.1417245411644
296014,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,151.66000366210938,1.0,9.155460707586263,8.0,9.174599647521973,8.0,34.74944948507654,8.0,34.58539962768555,8.0,265.08319091796875,1.0,15.152677536010742,1.0,8.023592948913574,1.0,984.1417245411644
296020,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,160.88999938964844,1.0,9.182257510499925,8.0,9.202585220336914,8.0,34.75730975493363,8.0,34.593170166015625,8.0,264.902099609375,1.0,15.167470932006836,1.0,8.022356986999512,1.0,984.1417245411644
296026,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,171.239990234375,1.0,9.215247441041187,8.0,9.236849784851074,8.0,34.76222137391498,8.0,34.597999572753906,8.0,264.266357421875,1.0,15.152366638183594,1.0,8.022300720214844,1.0,984.1417245411644
296032,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,181.14999389648438,1.0,9.244898312686006,8.0,9.267820358276367,8.0,34.77232170149034,8.0,34.608001708984375,8.0,264.0603942871094,1.0,15.007149696350098,1.0,8.022668838500977,1.0,984.1417245411644
296038,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,191.6699981689453,1.0,9.298446871097486,8.0,9.322830200195312,8.0,34.78422830484668,8.0,34.61980438232422,8.0,263.3092346191406,1.0,14.947931289672852,1.0,8.024202346801758,1.0,984.1417245411644
296044,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,200.97999572753906,1.0,9.30354430842265,8.0,9.329000473022461,8.0,34.78547035952499,8.0,34.62099838256836,8.0,263.23797607421875,1.0,14.97459888458252,1.0,8.023826599121094,1.0,984.1417245411644
296050,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,211.27000427246094,1.0,9.30636506967052,8.0,9.333000183105469,8.0,34.78658507365809,8.0,34.62200164794922,8.0,263.0339050292969,1.0,14.993431091308594,1.0,8.023046493530273,1.0,984.1417245411644
296056,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,221.55999755859375,1.0,9.30048427715123,8.0,9.32824993133545,8.0,34.785690302113004,8.0,34.62099838256836,8.0,262.90740966796875,1.0,15.019708633422852,1.0,8.022807121276855,1.0,984.1417245411644
296062,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,230.97000122070312,1.0,9.295201654431436,8.0,9.324000358581543,8.0,34.7847896709973,8.0,34.619998931884766,8.0,262.7771911621094,1.0,14.943973541259766,1.0,8.021655082702637,1.0,984.1417245411644
296068,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,241.22999572753906,1.0,9.296626646726759,8.0,9.326584815979004,8.0,34.78490260061934,8.0,34.619998931884766,8.0,262.3660583496094,1.0,14.87470531463623,1.0,8.021780967712402,1.0,984.1417245411644
296074,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,250.9199981689453,1.0,9.293952621330442,8.0,9.324999809265137,8.0,34.785009256457464,8.0,34.619998931884766,8.0,261.9046630859375,1.0,15.01219654083252,1.0,8.024088859558105,1.0,984.1417245411644
296080,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,260.92999267578125,1.0,9.294257308970176,8.0,9.326435089111328,8.0,34.78504320338558,8.0,34.619998931884766,8.0,260.936767578125,1.0,14.871430397033691,1.0,8.020647048950195,1.0,984.1417245411644
296086,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,270.82000732421875,1.0,9.295898215312498,8.0,9.329239845275879,8.0,34.7874631881072,8.0,34.62238311767578,8.0,256.2633056640625,1.0,15.021965026855469,1.0,8.02530574798584,1.0,984.1417245411644
296092,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,281.5799865722656,1.0,9.228003648924568,8.0,9.262479782104492,8.0,34.79088187661522,8.0,34.62575912475586,8.0,243.33836364746094,1.0,15.738667488098145,1.0,8.019556045532227,1.0,984.1417245411644
296098,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,290.989990234375,1.0,9.134702800952125,8.0,9.16993522644043,8.0,34.78525927694272,8.0,34.620140075683594,8.0,233.1045379638672,1.0,16.882389068603516,1.0,8.004823684692383,1.0,984.1417245411644
296103,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,298.8599853515625,1.0,8.867247394471082,8.0,8.902199745178223,8.0,34.75338521183383,8.0,34.58839797973633,8.0,222.3821258544922,1.0,18.1372127532959,1.0,7.991528511047363,1.0,984.1417245411644
296109,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,308.75,1.0,8.473919886525625,8.0,8.508345603942871,8.0,34.71252607551618,8.0,34.547691345214844,8.0,219.19435119628906,1.0,20.216793060302734,1.0,7.962423801422119,1.0,984.1417245411644
296116,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,321.3999938964844,1.0,8.439121482931515,8.0,8.474969863891602,8.0,34.72127299450901,8.0,34.55632781982422,8.0,216.20372009277344,1.0,20.694726943969727,1.0,7.951629161834717,1.0,984.1417245411644
296122,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,331.6000061035156,1.0,8.205048879795815,8.0,8.241039276123047,8.0,34.69956554930285,8.0,34.53466796875,8.0,216.4321746826172,1.0,21.419620513916016,1.0,7.952521324157715,1.0,984.1417245411644
296128,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,341.3800048828125,1.0,8.004722441391259,8.0,8.040800094604492,8.0,34.6735667031485,8.0,34.50873947143555,8.0,217.39036560058594,1.0,21.751285552978516,1.0,7.950477123260498,1.0,984.1417245411644
296134,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,351.5799865722656,1.0,8.139063358531763,8.0,8.177080154418945,8.0,34.70487228300412,8.0,34.53984069824219,8.0,210.5533905029297,1.0,21.706823348999023,1.0,7.942129135131836,1.0,984.1417245411644
296140,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,361.5199890136719,1.0,8.097882717803195,8.0,8.137009620666504,8.0,34.715483180370576,8.0,34.550350189208984,8.0,210.3319549560547,1.0,22.143815994262695,1.0,7.943819046020508,1.0,984.1417245411644
296151,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,380.8699951171875,1.0,7.746125339029006,8.0,7.785634994506836,8.0,34.67683076735283,8.0,34.511783599853516,8.0,210.7078857421875,1.0,22.841493606567383,1.0,7.937512397766113,1.0,984.1417245411644
296162,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,400.92999267578125,1.0,7.469372159994339,8.0,7.509729862213135,8.0,34.653735862654806,8.0,34.48869705200195,8.0,210.451904296875,1.0,23.472755432128906,1.0,7.930128574371338,1.0,984.1417245411644
296188,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,451.3800048828125,1.0,6.845377136198283,8.0,6.887740135192871,8.0,34.59183304810975,8.0,34.42694091796875,8.0,210.86477661132812,1.0,24.98958969116211,1.0,7.92262077331543,1.0,984.1417245411644
296214,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,501.260009765625,1.0,6.4168063821158245,8.0,6.462399959564209,8.0,34.59424245665369,8.0,34.42919921875,8.0,207.60086059570312,1.0,26.3671875,1.0,7.916316032409668,1.0,984.1417245411644
296240,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,551.52001953125,1.0,5.439024351413064,8.0,5.483860015869141,8.0,34.50006249407546,8.0,34.335269927978516,8.0,215.55300903320312,1.0,28.057567596435547,1.0,7.9031243324279785,1.0,984.1417245411644
296266,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,601.0800170898438,1.0,5.066464707609102,8.0,5.113759994506836,8.0,34.488427566948154,8.0,34.323490142822266,8.0,214.16339111328125,1.0,28.906076431274414,1.0,7.897785663604736,1.0,984.1417245411644
296292,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,651.2100219726562,1.0,4.697430359914912,8.0,4.747025012969971,8.0,34.47923019817671,8.0,34.31414794921875,8.0,211.932861328125,1.0,29.655271530151367,1.0,7.893121242523193,1.0,984.1417245411644
296318,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,701.3099975585938,1.0,4.4740604042517305,8.0,4.526875019073486,8.0,34.499994207776986,8.0,34.334625244140625,8.0,205.2880859375,1.0,30.500761032104492,1.0,7.886106967926025,1.0,984.1417245411644
296344,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,751.5299682617188,1.0,4.141600677773134,8.0,4.19665002822876,8.0,34.50558426617793,8.0,34.34000015258789,8.0,201.7683563232422,1.0,31.51593780517578,1.0,7.878582000732422,1.0,984.1417245411644
296370,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,801.6199951171875,1.0,3.9494299919075027,8.0,4.007420063018799,8.0,34.51415229647447,8.0,34.34833908081055,8.0,198.34169006347656,1.0,31.992652893066406,1.0,7.87013578414917,1.0,984.1417245411644
296396,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,851.72998046875,1.0,3.7203299658720073,8.0,3.7809898853302,8.0,34.53190291913693,8.0,34.36583709716797,8.0,193.08041381835938,1.0,32.50437545776367,1.0,7.86473274230957,1.0,984.1417245411644
296422,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,901.3499755859375,1.0,3.6614888821502145,8.0,3.7260000705718994,8.0,34.559005760220586,8.0,34.39264678955078,8.0,188.1892852783203,1.0,32.64082717895508,1.0,7.856743812561035,1.0,984.1417245411644
296448,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,951.5700073242188,1.0,3.4131092891641996,8.0,3.479714870452881,8.0,34.558435049377955,8.0,34.391998291015625,8.0,186.48428344726562,1.0,33.186317443847656,1.0,7.852729320526123,1.0,984.1417245411644
296464,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,999.2000122070312,1.0,3.2288766394401502,1.0,3.2980000972747803,1.0,34.58161135854833,1.0,34.415000915527344,1.0,182.2252960205078,1.0,33.598793029785156,1.0,7.846278190612793,1.0,984.1417245411644
296465,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1099.9300537109375,1.0,2.9955921042415192,1.0,3.0710999965667725,1.0,34.62931297761242,1.0,34.46220016479492,1.0,176.07516479492188,1.0,34.173484802246094,1.0,7.83623743057251,1.0,984.1417245411644
296466,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1200.050048828125,1.0,2.7567713374582943,1.0,2.8382999897003174,1.0,34.67288504572528,1.0,34.50529861450195,1.0,172.61148071289062,1.0,34.23029708862305,1.0,7.828015327453613,1.0,984.1417245411644
296467,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1299.4901123046875,1.0,2.6811411411832964,1.0,2.7704999446868896,1.0,34.74489771098229,1.0,34.576698303222656,1.0,169.89476013183594,1.0,33.8752555847168,1.0,7.835597991943359,1.0,984.1417245411644
296468,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1400.260009765625,1.0,2.5678502170994637,1.0,2.664400100708008,1.0,34.78291019084296,1.0,34.61429977416992,1.0,170.1646728515625,1.0,33.31969451904297,1.0,7.836336612701416,1.0,984.1417245411644
296469,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1498.860107421875,1.0,2.4919628743693507,1.0,2.5959999561309814,1.0,34.821448958314825,1.0,34.65250015258789,1.0,172.9335479736328,1.0,32.561710357666016,1.0,7.845998764038086,1.0,984.1417245411644
296470,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1599.0400390625,1.0,2.436065084607974,1.0,2.5478999614715576,1.0,34.846806345844065,1.0,34.6776008605957,1.0,175.16629028320312,1.0,32.233848571777344,1.0,7.848600387573242,1.0,984.1417245411644
296471,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1698.9500732421875,1.0,2.37032931744299,1.0,2.4899001121520996,1.0,34.873465088980836,1.0,34.70399856567383,1.0,178.49847412109375,1.0,31.553691864013672,1.0,7.856199741363525,1.0,984.1417245411644
296472,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1799.10009765625,1.0,2.3045065850703,1.0,2.43179988861084,1.0,34.890685982035755,1.0,34.72100067138672,1.0,181.62493896484375,1.0,31.1497745513916,1.0,7.86245059967041,1.0,984.1417245411644
296473,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1899.1900634765625,1.0,2.238562698926742,1.0,2.3736000061035156,1.0,34.90419280542684,1.0,34.73429870605469,1.0,183.95559692382812,1.0,30.781143188476562,1.0,7.863468647003174,1.0,984.1417245411644
296474,2021-09-11 03:24:05.000356608,1,-47.301,85.487,1,1998.6201171875,1.0,2.164970063692938,1.0,2.3076000213623047,1.0,34.91448642507253,1.0,34.74440002441406,1.0,186.46888732910156,1.0,30.545202255249023,1.0,7.8672404289245605,1.0,984.1417245411644
296483,2021-09-21 06:12:28.000660992,1,-48.152,87.107,1,7.720000267028809,1.0,5.365042339436499,8.0,5.359000205993652,8.0,34.05756051701873,8.0,33.89699935913086,8.0,300.5185241699219,1.0,22.88358497619629,1.0,8.025400161743164,1.0,994.2586574150578
296489,2021-09-21 06:12:28.000660992,1,-48.152,87.107,1,17.119998931884766,1.0,5.37201479405623,8.0,5.366714000701904,8.0,34.058318247250384,8.0,33.89799880981445,8.0,300.269775390625,1.0,22.7244930267334,1.0,8.021204948425293,1.0,994.2586574150578
296495,2021-09-21 06:12:28.000660992,1,-48.152,87.107,1,26.90999984741211,1.0,5.373567639711008,8.0,5.369034767150879,8.0,34.058392896161976,8.0,33.89799880981445,8.0,300.2756042480469,1.0,22.699970245361328,1.0,8.025866508483887,1.0,994.2586574150578
296501,2021-09-21 06:12:28.000660992,1,-48.152,87.107,1,36.36000061035156,1.0,5.375650866788893,8.0,5.371860027313232,8.0,34.05839984953407,8.0,33.89793014526367,8.0,300.24932861328125,1.0,22.621112823486328,1.0,8.02224063873291,1.0,994.2586574150578
296505,2021-09-21 06:12:28.000660992,1,-48.152,87.107,1,43.9900016784668,1.0,5.374303769576941,8.0,5.371114730834961,8.0,34.05848032012066,8.0,33.89799880981445,8.0,300.18994140625,1.0,22.63408088684082,1.0,8.021868705749512,1.0,994.2586574150578
296510,2021-09-21 06:12:28.000660992,1,-48.152,87.107,1,51.77000045776367,1.0,5.347966489122289,8.0,5.345375061035156,8.0,34.05694092274701,8.0,33.89645004272461,8.0,300.23919677734375,1.0,22.713340759277344,1.0,8.0226469039917,1.0,994.2586574150578
296515,2021-09-21 06:12:28.000660992,1,-48.152,87.107,1,59.67000198364258,1.0,5.354963000357817,8.0,5.353000164031982,8.0,34.05750757276062,8.0,33.89699935913086,8.0,300.1774597167969,1.0,22.50360679626465,1.0,8.025237083435059,1.0,994.2586574150578
